"Stratum","BiostimVar","BIgoal","BIgoal2","Prob","Prob2","Response","BSPretty","DevSet","Est","l95","u95"
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_H","Total P","Val",0.0795795795795796,0.0315315315315315,0.124624624624625
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total P","Cal",0.144144144144144,0.0990990990990991,0.198198198198198
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total P","Val",0.144144144144144,0.0990990990990991,0.198198198198198
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total P","Cal",0.250750750750751,0.196696696696697,0.333333333333333
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total P","Val",0.250750750750751,0.196696696696697,0.333333333333333
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total P","Cal",0.506006006006006,0.406906906906907,0.677177177177177
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total P","Val",0.506006006006006,0.406906906906907,0.677177177177177
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","Chl-a","Cal",45.045045045045,15.6156156156156,73.5735735735736
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","Chl-a","Val",45.045045045045,15.6156156156156,73.5735735735736
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","Chl-a","Cal",83.1831831831832,55.8558558558559,119.219219219219
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","Chl-a","Val",83.1831831831832,55.8558558558559,119.219219219219
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","Chl-a","Cal",147.147147147147,112.312312312312,206.606606606607
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","Chl-a","Val",147.147147147147,112.312312312312,206.606606606607
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","Chl-a","Cal",Inf,236.336336336336,Inf
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","Chl-a","Val",Inf,236.336336336336,Inf
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","AFDM","Cal",2.02702702702703,0.750750750750751,3.07807807807808
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","AFDM","Val",2.02702702702703,0.750750750750751,3.07807807807808
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","AFDM","Cal",3.67867867867868,2.62762762762763,4.87987987987988
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","AFDM","Val",3.67867867867868,2.62762762762763,4.87987987987988
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","AFDM","Cal",6.38138138138138,5.25525525525526,8.03303303303303
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","AFDM","Val",6.38138138138138,5.25525525525526,8.03303303303303
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","AFDM","Cal",12.7627627627628,10.5855855855856,16.4414414414414
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","AFDM","Val",12.7627627627628,10.5855855855856,16.4414414414414
"California","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_H","% cover","Cal",16.8168168168168,4.8048048048048,26.026026026026
"California","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_H","% cover","Val",16.8168168168168,4.8048048048048,26.026026026026
"California","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_H","% cover","Cal",30.3303303303303,21.021021021021,41.3413413413413
"California","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_H","% cover","Val",30.3303303303303,21.021021021021,41.3413413413413
"California","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_H","% cover","Cal",52.4524524524525,41.4414414414414,72.1721721721722
"California","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_H","% cover","Val",52.4524524524525,41.4414414414414,72.1721721721722
"California","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_H","% cover","Cal",Inf,81.7817817817818,Inf
"California","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_H","% cover","Val",Inf,81.7817817817818,Inf
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total N","Cal",1.17117117117117,0.597597597597598,1.76876876876877
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total N","Val",1.17117117117117,0.597597597597598,1.76876876876877
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total N","Cal",2.14114114114114,1.55855855855856,2.87687687687688
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total N","Val",2.14114114114114,1.55855855855856,2.87687687687688
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total N","Cal",Inf,2.98498498498498,Inf
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total N","Val",Inf,2.98498498498498,Inf
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total N","Cal",Inf,Inf,Inf
"California","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total N","Val",Inf,Inf,Inf
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total P","Cal",0.238738738738739,0.115615615615616,0.396396396396396
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total P","Val",0.238738738738739,0.115615615615616,0.396396396396396
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total P","Cal",0.441441441441441,0.301801801801802,0.677177177177177
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total P","Val",0.441441441441441,0.301801801801802,0.677177177177177
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total P","Cal",0.783783783783784,0.578078078078078,1.19219219219219
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total P","Val",0.783783783783784,0.578078078078078,1.19219219219219
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total P","Cal",Inf,1.21771771771772,Inf
"California","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total P","Val",Inf,1.21771771771772,Inf
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","CSCI","Chl-a","Cal",36.6366366366366,18.9189189189189,53.7537537537538
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","CSCI","Chl-a","Val",36.6366366366366,18.9189189189189,53.7537537537538
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","CSCI","Chl-a","Cal",66.3663663663664,49.5495495495496,87.6876876876877
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","CSCI","Chl-a","Val",66.3663663663664,49.5495495495496,87.6876876876877
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","CSCI","Chl-a","Cal",115.315315315315,93.0930930930931,149.84984984985
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","CSCI","Chl-a","Val",115.315315315315,93.0930930930931,149.84984984985
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","CSCI","Chl-a","Cal",232.432432432432,188.288288288288,Inf
"California","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","CSCI","Chl-a","Val",232.432432432432,188.288288288288,Inf
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","CSCI","AFDM","Cal",2.32732732732733,1.2012012012012,3.3033033033033
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","CSCI","AFDM","Val",2.32732732732733,1.2012012012012,3.3033033033033
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","CSCI","AFDM","Cal",4.2042042042042,3.15315315315315,5.4054054054054
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","CSCI","AFDM","Val",4.2042042042042,3.15315315315315,5.4054054054054
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","CSCI","AFDM","Cal",7.28228228228228,5.93093093093093,9.23423423423423
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","CSCI","AFDM","Val",7.28228228228228,5.93093093093093,9.23423423423423
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","CSCI","AFDM","Cal",14.4894894894895,11.8618618618619,18.9189189189189
"California","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","CSCI","AFDM","Val",14.4894894894895,11.8618618618619,18.9189189189189
"California","PCT_MAP","BCG4","BCG4","p95","95% rel prob","CSCI","% cover","Cal",18.1181181181181,5.70570570570571,28.1281281281281
"California","PCT_MAP","BCG4","BCG4","p95","95% rel prob","CSCI","% cover","Val",18.1181181181181,5.70570570570571,28.1281281281281
"California","PCT_MAP","BCG4","BCG4","p90","90% rel prob","CSCI","% cover","Cal",32.9329329329329,23.023023023023,46.2462462462463
"California","PCT_MAP","BCG4","BCG4","p90","90% rel prob","CSCI","% cover","Val",32.9329329329329,23.023023023023,46.2462462462463
"California","PCT_MAP","BCG4","BCG4","p80","80% rel prob","CSCI","% cover","Cal",56.956956956957,44.1441441441441,82.8828828828829
"California","PCT_MAP","BCG4","BCG4","p80","80% rel prob","CSCI","% cover","Val",56.956956956957,44.1441441441441,82.8828828828829
"California","PCT_MAP","BCG4","BCG4","p50","50% rel prob","CSCI","% cover","Cal",Inf,86.8868868868869,Inf
"California","PCT_MAP","BCG4","BCG4","p50","50% rel prob","CSCI","% cover","Val",Inf,86.8868868868869,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_D","Total N","Cal",2.23123123123123,0.183183183183183,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_D","Total N","Val",2.23123123123123,0.183183183183183,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_D","Total N","Cal",2.78978978978979,0.228228228228228,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_D","Total N","Val",2.78978978978979,0.228228228228228,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_D","Total N","Cal",Inf,0.27027027027027,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_D","Total N","Val",Inf,0.27027027027027,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_D","Total N","Cal",Inf,0.336336336336336,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_D","Total N","Val",Inf,0.336336336336336,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_D","Total P","Cal",0.256756756756757,0.0645645645645646,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_D","Total P","Val",0.256756756756757,0.0645645645645646,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_D","Total P","Cal",0.316816816816817,0.0825825825825826,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_D","Total P","Val",0.316816816816817,0.0825825825825826,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_D","Total P","Cal",0.382882882882883,0.100600600600601,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_D","Total P","Val",0.382882882882883,0.100600600600601,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_D","Total P","Cal",0.498498498498498,0.127627627627628,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_D","Total P","Val",0.498498498498498,0.127627627627628,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_D","Chl-a","Cal",Inf,5.4054054054054,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_D","Chl-a","Val",Inf,5.4054054054054,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_D","Chl-a","Cal",Inf,7.80780780780781,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_D","Chl-a","Val",Inf,7.80780780780781,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_D","Chl-a","Cal",Inf,9.90990990990991,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_D","Chl-a","Val",Inf,9.90990990990991,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_D","Chl-a","Cal",Inf,12.9129129129129,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_D","Chl-a","Val",Inf,12.9129129129129,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_D","AFDM","Cal",Inf,0.525525525525526,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_D","AFDM","Val",Inf,0.525525525525526,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_D","AFDM","Cal",Inf,0.750750750750751,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_D","AFDM","Val",Inf,0.750750750750751,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_D","AFDM","Cal",Inf,0.900900900900901,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_D","AFDM","Val",Inf,0.900900900900901,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_D","AFDM","Cal",Inf,1.12612612612613,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_D","AFDM","Val",Inf,1.12612612612613,Inf
"Wet","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_D","% cover","Cal",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_D","% cover","Val",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_D","% cover","Cal",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_D","% cover","Val",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_D","% cover","Cal",Inf,0,Inf
"Wet","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_D","% cover","Val",Inf,0,Inf
"Wet","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_D","% cover","Cal",Inf,0,Inf
"Wet","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_D","% cover","Val",Inf,0,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_H","Total N","Cal",Inf,0.183183183183183,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_H","Total N","Val",Inf,0.183183183183183,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total N","Cal",Inf,0.252252252252252,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total N","Val",Inf,0.252252252252252,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total N","Cal",Inf,0.33033033033033,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total N","Val",Inf,0.33033033033033,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total N","Cal",Inf,0.465465465465465,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total N","Val",Inf,0.465465465465465,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_H","Total P","Cal",0.111111111111111,0.0495495495495495,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","ASCI_H","Total P","Val",0.111111111111111,0.0495495495495495,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total P","Cal",0.157657657657658,0.0780780780780781,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","ASCI_H","Total P","Val",0.157657657657658,0.0780780780780781,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total P","Cal",0.211711711711712,0.105105105105105,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p80","80% rel prob","ASCI_H","Total P","Val",0.211711711711712,0.105105105105105,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total P","Cal",0.310810810810811,0.148648648648649,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p50","50% rel prob","ASCI_H","Total P","Val",0.310810810810811,0.148648648648649,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","Chl-a","Cal",63.0630630630631,33.6336336336336,123.723723723724
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","Chl-a","Val",63.0630630630631,33.6336336336336,123.723723723724
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","Chl-a","Cal",85.8858858858859,55.8558558558559,182.882882882883
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","Chl-a","Val",85.8858858858859,55.8558558558559,182.882882882883
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","Chl-a","Cal",112.012012012012,75.975975975976,257.057057057057
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","Chl-a","Val",112.012012012012,75.975975975976,257.057057057057
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","Chl-a","Cal",158.858858858859,107.507507507508,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","Chl-a","Val",158.858858858859,107.507507507508,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","AFDM","Cal",6.00600600600601,2.7027027027027,37.7627627627628
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p95","95% rel prob","ASCI_H","AFDM","Val",6.00600600600601,2.7027027027027,37.7627627627628
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","AFDM","Cal",8.48348348348348,4.57957957957958,59.6846846846847
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p90","90% rel prob","ASCI_H","AFDM","Val",8.48348348348348,4.57957957957958,59.6846846846847
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","AFDM","Cal",11.4114114114114,6.45645645645646,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p80","80% rel prob","ASCI_H","AFDM","Val",11.4114114114114,6.45645645645646,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","AFDM","Cal",16.7417417417417,9.45945945945946,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG4","BCG4","p50","50% rel prob","ASCI_H","AFDM","Val",16.7417417417417,9.45945945945946,Inf
"Wet","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_H","% cover","Cal",56.7567567567568,24.8248248248248,Inf
"Wet","PCT_MAP","BCG4","BCG4","p95","95% rel prob","ASCI_H","% cover","Val",56.7567567567568,24.8248248248248,Inf
"Wet","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_H","% cover","Cal",79.1791791791792,38.2382382382382,Inf
"Wet","PCT_MAP","BCG4","BCG4","p90","90% rel prob","ASCI_H","% cover","Val",79.1791791791792,38.2382382382382,Inf
"Wet","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_H","% cover","Cal",Inf,50.6506506506507,Inf
"Wet","PCT_MAP","BCG4","BCG4","p80","80% rel prob","ASCI_H","% cover","Val",Inf,50.6506506506507,Inf
"Wet","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_H","% cover","Cal",Inf,71.0710710710711,Inf
"Wet","PCT_MAP","BCG4","BCG4","p50","50% rel prob","ASCI_H","% cover","Val",Inf,71.0710710710711,Inf
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total N","Cal",0.285285285285285,0.147147147147147,0.543543543543544
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total N","Val",0.285285285285285,0.147147147147147,0.543543543543544
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total N","Cal",0.453453453453453,0.297297297297297,0.90990990990991
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total N","Val",0.453453453453453,0.297297297297297,0.90990990990991
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total N","Cal",0.681681681681682,0.462462462462462,1.44144144144144
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p80","80% rel prob","CSCI","Total N","Val",0.681681681681682,0.462462462462462,1.44144144144144
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total N","Cal",1.13213213213213,0.75975975975976,2.51651651651652
"Wet","Nitrogen_Total_mgPerL","BCG4","BCG4","p50","50% rel prob","CSCI","Total N","Val",1.13213213213213,0.75975975975976,2.51651651651652
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total P","Cal",0.0855855855855856,0.0405405405405405,0.249249249249249
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p95","95% rel prob","CSCI","Total P","Val",0.0855855855855856,0.0405405405405405,0.249249249249249
"Wet","Phosphorus_as_P_mgPerL","BCG4","BCG4","p90","90% rel prob","CSCI","Total P","Cal",0.13963963963964,0.0825825825825826,0.448948948948949
